text,label
아… 근데 진짜 누나 말 대로 한 번 더 확인해서 다행이다. 나 사실 너무 무서워서 그냥 경찰한테 신고할라 했거든.,2
우리 이거 몇 번까지 풀어야 돼?,1
그거야 나잇대가 그러니까 그렇겠지,3
엄마랑 같이 갔었다며. 엄마 생각 많이 났겠다.,1
안 좋지,1
뮤직비디오.,7
뭐가 억울까지 해.,6
걔 진짜 성깔 있어 보이더라. 너 괜찮겠어? 너 아내랑 엄마랑 있으면 누구 편 들거야?,5
요즘은 다 그렇게 하거든? 그것도 몰라?,3
그럼 어떡하지?,4
없지. 헤어진 사이에 무슨 연락을 주고받냐.,4
네. 다음 주까지 마무리 하게 되면 너무 늦으려나요?,7
됐어.  난 그냥 더 잘래.,6
빨리 자수해.,6
"그런 집에서 자란 애들은, 아빠랑 엄마를 닮아서 불량 청소년이 될 거래.",2
"응 여기 개판이야. 수업 시간에 대놓고 자는 애들이 절반이고, 선생들은 야구 빠따 들고 다니면서 애들 개 패듯이 팬다.",3
" 할머니, 괜찮으세요?",5
하….,4
"이상한데, 다른 여사친들이랑도 그렇게 하고 사진 찍어요?",6
당첨되신 적 있어요?,1
아버지 뭐 하고 싶은 거 있으세요?,5
뭐랬는데.,5
거짓말쟁이 아니거든?,6
못해? 반말하냐?,3
"네. 본명이랑 전화번호, 싸인 까지.",2
응. 나 이제 진짜 끊을거야. 내가 피는 거 보면 만 원씩 형 줄게.,6
하... 왜 이렇게 땐땐하게 굴어. 전에 있던 애들은 안 그랬는데?,7
어디까지 불효를 할 셈이니 정말? 나 드러눕는 꼴 기어이 보고 싶은 거야?,6
어. 봤지. 근데 너 그거 어떻게 알았어?,1
어머 힘들지 않아? 요즘같은 때 애국한다.,6
에휴. 지난 달에도 누가 자살했다 하더구만.,4
" 누나, 제가 잘못했어요. 죄송합니다.",2
귀뚜라미가 벌레지!,0
"으이구. 샘할 사람이 없어, 조카를 샘하냐?",6
주중에 하면 되지.,0
아 그냥… 오랜만에 엄마 밥 먹고 싶어서 왔지.,6
우리는 제주도 가는데!,7
 학원 끝나고 돌아가는 길.. 편하게 그 날 있었던 일을 말씀해주시면 됩니다.,6
정말? 나도 싫긴 한데… 그정도는 아니야. 물론 가끔씩 나도 확... 자퇴나 해버릴까 싶기도 하지만...,6
어…,2
그래. 그리고 이제 다리 찢기를 해보자.,1
친구 몇 명인데?,4
엄마가 모르긴 뭘 몰라. 그러니까 비싼 치킨 대신 밥 먹으라고 하는 거 아니야.,6
할머니 인기쟁이였네~,7
그냥.. 약먹고 쉬라그러지 뭐라 그러겠어,6
"맞아요 맞아요. 뒷 마을이랑, 옆 마을 두 개로 이어집니다, 그 산이.",4
어이 없는 건 나지! 기껏 노력해서 그려다 줬더니 뭐? 벌금을 내라고? 너한테 내 그림 안줘!,6
"얼마나 약소하냐면, 이게.. 한 달 교통비가 채 안돼.",6
여자가?,2
접히는데?,2
"그러니…? 그래, 알았다.",1
이번에는 제대로 된 이유가 있더라구요.,7
아빠...!,6
으이그. 엄마 알면 또 잔소리 하지.        취업도 안 했는데 여자 만난다고.,7
헐.,5
처음 아니잖아.,6
포트폴리오 구성하는 요령 같은 거랑 면접 준비하는 법 알려주려고 하는데 괜찮겠죠?,1
"저는 별로 많이 안 다니는 거예요, 저희 반에 세아는 그것보다도 더 많이 다녀요.",7
부작용이요?,6
집에?,5
아닌데? 뭐가?,0
소민이가 잘못 본 거 아닐까~? 산타할아버지가 바빠서 먼저 다녀가셨나...?,2
아 그런 건가? 근데 넌 이우석 선배 어떻게 알아? 만난적도 없잖아.,5
세상에는 그렇게 하고 싶어도 그럴 수 없는 사람들이 많아. 이 나이에 직장 구하는 게 쉬울 것 같아? 그것도 신입으로?  나도 너처럼 졸업하고 나서 의전원에라도 갈 걸 그랬다. 전문직이 좋긴 좋지? 짤릴 걱정도 없고.,2
벌써는. 나랑 비슷한데 뭐. 이제 결혼 할 때 됐지. 그리고 상윤이 여자친구랑 워낙에 오래 만났잖냐.,1
"우리는 촛불도 안켰으니까, 그냥 불 키고 하잖아.",2
"아 아니, 아저씨가 엄마 신용카드를 들고 왔는데, 엄마 싸인을 받아야 돼서 그래.",5
귀신!,1
아… 그럼 할아버지는 별로 기억나시는 게 없으시겠네요.,5
어. 하늘에 아무 것도 없길래.,6
공장 담보로 한다는 데도 안되겠어?,4
내가 뭘 다해. 큰엄마랑 작은엄마랑 다 계신대.,0
그! 한번에 쫙 펼쳐지는 거?,1
아빠도 조금 무섭지… 아빠는 어릴 때 진짜로 귀신 본적 있어.,2
그러니까 말이야. 이제 먼 길 여행은 힘들다니까.,0
음… 네.,6
그러게요.. 근데 애들끼리 장난 치다가 바꿔놓고.. 쉬는 시간 끝나면 다시 가져다 놓으려고 했는데.. 깜박 했나봐요.,7
잔인하긴 하지만… 필력이 장난이 아니시던데? 영상에 대한 감도 좋으신 것 같고… 나 오랜만에 좋은 시나리오 읽은 것 같아.,7
뭐?,6
하기야 그렇지. 수입 렌즈로 맞추면 안경 하나에 백만원 까지도 가더라고.,5
너 저번에 나한테 핸드폰 하지말고 책도 읽으랬잖아.,6
팀장님이 퍽이나 그렇게 해 주시겠네요.,3
김하진 화이팅!,7
"근데도 거기서 일하게요, 할아버지?",5
어떤.. 일로?,2
아… 그랬구나. 다행이다. 윤성이는 평소에 양 같은데 게임만 하면 욕 엄청 해.,7
그걸 왜 이상하게 말해!,6
당연하지! 강아지는 수명이 15년 길게는 20년까지도 가는데 내가 30대 될때까지 열심히 키울거야,7
그래. 당신 학교 가서 애들이 냄새 난다고 피하면 어떡할거야?,6
도박빚이 있었나봐.. 나한테도 아버지가 위독하다고 했는데..,4
너희 엄마 오려면 2시간은 남았는데.,6
" 목욕탕, 그냥 가면 되는 거 아니에요?",1
선생님. 이번 시험 어려웠다고 애들이 난리던데요?,7
네. 차에 문제가 있으시다고…,6
간땡이가 부었나?,6
"너네 반, 단체로 안경 맞춰야겠다.",6
난 모르는데~,4
마누라가 내 자랑 하고 다녔구나.,7
"일단은 만족하고 있어. 나는 사실 전에 했던 일이 잘 안 맞았어서. 오히려 지금 일은 복잡한 생각 안 해도 되고, 시키는 일 딱딱 하면 돼서 적성에 맞는 것 같아.",5
대추가 원래 달아.,6
"응. 해보지 않았으니까 내가 재능이 있는지 없는지 모르는 거잖아. 그리고 만약에, 내가 영화 세트장에서 쓰는 조명들을 엄청나게 잘 만진다면?",5
응. 부탁해. 그리고 어제 배터리 하청업체 연락해서 확인 했지?,1
"아니, 죄송하다고 말씀드렸잖아요.        바빠 죽겠는 사람 붙잡고 그러고 싶으세요? 자꾸 반말이나 찍찍 하면서?",6
아.. 저희도 이번에 일이 너무 밀려서요… 진짜 죄송합니다.,2
선생님은 현우가 열심히 공부하는 모습 보면 정말 너무 기특해.,7
마지막으로 남긴 말…. 그냥… 교회에 오라고… 교회에 꼭 와달라고 했어요..,4
아마 그럴 걸? 전에 아빠 차에 내 동생이 매직으로 낙서한 적이 있거든?,1
그래.. 걔들이 좀… 그렇긴 했지.,6
피자… 사주긴 했지. 그래도!,6
"아니, 할머니가 화장실에서 노래 부르는데, 우리 집에 다 들려요. ",5
선생님. 저... 저희 청소 당번 말인데요.,6
"아무리 웃겨도, 돈 주기 싫어서 안 웃을 거 잖아.",4
잘못 들었을 수도 있잖아.,1
그래..  이해해. 이해한다고.,6
알았어. 그러면… 음… 할아버지가 빌려줬다고 해.,6
축구를 좋아한다고 다 축구를 해야 해?,6
됐다 됐어. 음식물 쓰레기만 늘어나지. 그럼 뭐 하나 시켜보든가.,7
진짜?,5
그런거냐. 그럴거면 정년이 대체 왜 있는지.        그래서 정현이는 이제 뭐한대?,1
진짜로요! 저한테 막 가끔씩 맛있는 것도 사주고 그래요.,4
방금 저희 쪽 째려보셨죠.,6
"남들 보면, 사랑한다고 껴안고 잘만 하대.  우리는 어째 평생 그런 살가운 짓을 안 한대.",7
누나 친구 남편 중에 누가 있다고 했잖아.,2
준호오빠는?,5
"엄마랑은 좀 연애하는 기분이야. 롤러코스터같아.        예전에는 무작정 헤어지고 싶었는데, 서로 시간 가지니까 좀 낫더라.",1
 그래? 무슨 냄새가 나지?,5
시기가 그렇게 돼 버렸네. 조정기간이랑 해서 시간이 더 걸릴 줄 알았는데 결론이 빨리 났어.,4
왜? 우리 앞으로 같이 지내려면 친해지는 게 좋지 않아?,7
할머니 내 책가방 어딨는지 봤어?,5
얘넨 뭐 먹고 살아?,7
왜 그래? 언니한테 말해봐 언니가 다 해결해줄게.,5
그렇지. 환갑은 넘겨도 칠순은 하지 않아?,4
선생님이 직접 보신 거 아니잖아요.,0
수학시험도 잘 봤는데 왜 학교 다니기가 싫어?,5
여자 주제에 형편이 더 낫다고 지금 열폭하는 거잖아.,0
고모가 이런 얘기 하는 거 불편해?,6
아 엄마. 이따가 해드린다고요. 잠깐이면 되는데 왜 그러세요 진짜?,0
그러는 너는 자식들이랑 잘 지내?,1
네. 엄마가 혼자서 다녀오라고 했어요.,4
그런데 왜 물을 잘 못 마셔?,6
엄마 잘 지내고 있으면 좋겠다. 빨리 통화하고 싶다. 베트남이랑 한국이랑 시차 있어?,7
그게 그렇게 쉬운 일이 아니란 말이야.,0
뭐 좀 달달한 거 없어?,6
"내가 맨날 말 할려고 했는데, 니 얼굴만 보면 깜빡 해버려.",4
맨 날 공부한다고만 하고 어디 지원하는 꼴을 못 봤는데 무슨 취업               준비를 한다는 거야? 퍼질러 자기나 하면서.,0
알았어. 갑자기 무슨 일이라니.,4
너 요새 자꾸 지각을 한다..?,6
"아니야, 아니야. 나 마시고 왔어. 정훈이는?",6
"죄송합니다. 급식이나 간식에서는 땅콩을 모두 빼고 먹도록 철저히 교육했는데, 같은 반 친구가 집에서 가져온 땅콩 간식을, 희찬이가 주워먹어서 이런 일이 발생했습니다.",6
그랬지. 그때부터 엄마가 옷을 안 사줬던 거 같아요.,5
"나도, 용돈 받을 권리가 있잖아. 그러니까 시위할래.",7
나 오늘부터 다이어트할거에요.,1
안녕.,0
맞는 말씀이십니다.,1
으아.. 정말 그러네…,3
 네?,5
"에그. 대학 학비에, 유학에, 결혼자금에, 집까지 해줬는데, 나는 니가 효도 좀 할 줄 알았지.",4
"그래서… 전해줄 게 있다며, 수경이를 불러냈죠.        처음엔 그냥 가둬놓을려고 했는데.        수경이가 자꾸 소리 지르는 바람에….",2
예전부터 살던 사람들은 다 멀쩡히 살다 나갔거든.,6
아 그래서 또 뭐?,6
뭐 그런 것 같기도 하고. 왜 세대 얘기 시작하면 끝이 없잖아요.,1
헐 뭐야. 이모부 완전 그렇게 안 봤는데.,6
네 그러세요~,7
그렇게 말하니까 좀 무서운데?,2
왜?,1
알았어…,4
잠깐. 패시브는 뭐고. 액티브 스킬은 뭐야.,6
그러시구나.          아무래도 A급이랑 매칭은 힘들 것 같아요.,6
톡 할게요.  형. 수한이가 미역라면 사도 되냐는데요?,5
아~ 어린이 후투부 스타가 되시겠다?,1
아버지.. 진짜.. 왜 그러세요? 저 그럼 진짜 지금 신고 할거에요...,0
나도 사실... 몇 년 전에 강현랜드에 갔다온 적이 있거든..,2
저도 좋아하세요?,1
아이돌 하고 싶다잖아. 연습하게 냅둬. 다른 데 연습 할 때도 없대.,0
걱정이야 되는데. 근데 나는 내가 먼저 술을 가르쳤어.,1
다행이네요. 요즘은 학부모들이 문제 오류 나고 그러면 무섭게 항의를 하더라고요.,6
그러니까 우리 아들이 어른이 되어가는 모습을 아빠가 보고 싶지 않겠어?,0
"거기 적혀 있는 질문에 대해 전혀 그렇지 않습니다는 1점, 아주 그렇습니다는 5점을 매겨서 그냥 답변만 해 주면 돼. 해석은 내가 할게!",7
왠일이래~ 가서 이박 삼일 있다 오라고 할까 봐 걱정했더니.,5
나 만으로 서른이야.,0
 할머니 집에 혼자세요?,2
"야, 거기서 힘들면 종종 연락하고 그래. 문자도 보내고 가끔 화상채팅 같은 것도 하자.",1
현수랑 별로 안 친해. 원래 별로 안 친했었는데.,6
위에 치즈 뿌려진 거? 근데 오늘 또 치킨 먹으면 엄마가 싫어할 것 같은데. 이모 엄마한테 혼나.,6
"야, 뭘 그렇게 열심히 보고 있냐? 같이 보자.",5
지철아... 엄마가 기운이 좀 없는데… 천지교회에서 나온 물 좀 갖다줘…,4
좋겠다... 나도 수학 영어 밖에 안 다니는데..,4
안녕하세요! 김미주 인사드립니다.,7
"아니, 나도 그런 줄로만 알고 잘 받아 줬는데… 좀 이상해.",5
그 전형 아니면 우리 애가 너무 힘들어요.,5
요즘 외할머니 스카프 좋아하시더라. 꽃 그려진 걸로 화사한 걸로 하나 사.,1
맥주를 너무 마셔서 그런가? 나 요즘 퇴근하고 매일 맥주 까는데.,4
보드?,5
"이것저것 바닥난 게 너무 많어. 화장실에는 휴지 떨어졌지, 주방에는 주방세제랑 수세미 필요하지..",6
"그건 제가 뭐라고 할 건 아니지만, 어쨌든 핸드폰은 안 써주시면 좋겠네요.        손님들이 여기 알바 관리 안 된다고 생각하실 수도 있거든요.",0
그거 돈 쪼금 있는거 애들이랑 놀면 금방 없어져. 요즘에 물가가 얼마나 비싼데. 엄마는 세상 물정도 몰라?,0
아기가 잘못 됐다는건… 설마... 죽었다고…?,2
어린 녀석이 그렇게 눈을 부라리면 어쩔 거야? 니가 그렇게 행동하고 다닐수록 엄마 욕 먹이는 거 밖에 더 되니?,0
"세전 3500 정도 되구요, 성과급까지 하면 4000 정도 됩니다.",1
엄마랑 딸은 영원히 서로를 이해하지 못할거야.,4
아니에요~ 술맛도 모르는데~ 빈정대는 법이라고 알겠어요~,3
"그래? 민정이가 관리 잘 해주나 보네. 근데 그거 톱밥 같은거, 자주 안 갈아주면 엄청 냄새 나.",6
"그래, 너는 가고 싶은 학교가 어디라고?",1
유럽 놈들이… 확실히 좋은데 살아.,6
 허! 그럼 동물보호소에 있는 동물들을 입양해서 대피시키려고? 그래서 줄을 선거야?,5
밴드. 거실에 있어.,1
그거 좀? 시험 못 보면 제일 슬픈게 누군데... 아빠는 맨날 소리만 지르고,0
엄마…,4
그런가?  나 살기 싫다.,4
 내가 잘생겼어?,7
응. 나 자복 주스 먹고 싶어.,1
"그럼 몇 일까지 갚아 줄건지, 부모자식 간에도, 차용증을 하나 써라.",5
너 엄마가 오늘까지 학교 숙제 다 해놓으라고 했지. 근데 왜 하나도 안 했어,0
네…. 왜 해야하는지 모르겠어요.,6
 주아 완전 쿨하네? 그럼 너는 니 애인이 너랑 엔조이만 해도 돼?,5
뭐… 쓸 만하더라.,6
할머니는 저기 전라도에 있는 전주에 살아.,7
야! 너 나이가 몇 살인데 아직도 그렇게 겁이 많아? 어?,6
"나는 이제 너랑 얼굴 안 볼 거니까 있는 말 없는 말 다 꺼내서 하고 있는 거고, 너는 평소에 막말 엄청 많이 하면서 나를 무슨… 니 하인 취급하잖아.",0
"아니, 교사라는 사람이 학생들에게 희망을 심어주지는 못할 망정... 뭐가 문제래? 내신? 모의고사 점수? 생기부?",0
그래? 그럼 얼른 병원 가봐야겠다. 괜찮은 정형외과 알아?,5
야! 어린 애가 무슨 다이어트야 잘 챙겨먹기나 해.,0
내가.,1
알았어… 앞으론 그렇게 할게.,6
부끄러움을 아는 것! 수치심을 아는 것! 그거에요!,0
어땠어?,1
중매? 이모. 진짜 왜 그래.. 나 남자 만날 생각 없다니까? 왜 이렇게 주책이야.,6
"이번만이 아니야. 매사 그런 식이야. 좋게 말할 수 있는 것도 꼭 화만 내고 마니, 대화가 되겠니?",0
결혼한대.,4
"당연히 물어봤지. 아빠도 엄마 사랑하고, 그리고…  엄마도 그렇고, 둘이 서로 사랑해야지 결혼까지 할 수 있는 거거든.",7
그래도 된다고 했으니까.. 되겠지?,1
더 못되게 말해줘? 원하면 그렇게 해줄 수도 있어.,6
오늘도 여친 만나는 거 맞지?,0
"안되는데, 학교 재밌어야 되는데. 오늘 뭐 친구들이랑 한 얘기중에 재밌는 것도 없었어?",4
이번 주에 전전 여친 결혼한다고 청청잡 왔는데 가야 되나?,4
